movie_id,title,budget,revenue,runtime,popularity,vote_average,vote_count,release_date,primary_genre,trailer_views,trailer_likes,trailer_comments,trailer_popularity_index,interaction_rate,engagement_velocity,release_month,youtube_sentiment,sentiment_volatility,trend_momentum,num_cast_members,avg_cast_popularity,max_cast_popularity,star_power_score,num_directors,avg_director_popularity,max_director_popularity,director_experience_score,num_composers,avg_composer_popularity,max_composer_popularity,music_prestige_score,wikipedia_worldwide_box_office,wikipedia_budget,overview,success_class,is_franchise,is_sequel,budget_tier,genre_avg_revenue,description_length,hype_score,budget_popularity_ratio,vote_power
synthetic_flop_3,Bad Movie 3,43181063,10765040.39926012,78,1.4690259105220516,2.35705275190842,10,2020-01-01,Romance,1469,14,1,0.1,0.01,0.0,1,0.6415994938748082,0.1367461835121562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6936395263504542,1.0,0.0,0.0,0.0,10765040.39926012,43181063,A story is pointless and garbage. It fails to deliver.,Flop,1,1,1,49754470.57930996,10,0.47939777315661547,0.0340201423601371,23.5705275190842
synthetic_flop_4,Bad Movie 4,817739,170821.37730975493,63,4.188972620179117,2.21759236218765,8,2020-01-01,Thriller,4188,41,4,0.1,0.01,0.0,3,1.1031058261723343,0.1959165119956468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7562042584484208,1.0,0.0,0.0,0.0,170821.37730975493,817739,A plot is dull and disaster. It fails to deliver.,Flop,1,1,0,127961072.773475,10,1.3475717860537348,5.1226279047215755,17.7407388975012
synthetic_flop_5,Bad Movie 5,87506624,28338148.26054286,76,2.006707542249893,3.948911037114424,30,2020-01-01,Science Fiction,2006,20,2,0.1,0.01,0.0,2,0.7754158734210528,0.1986486750438035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.677971826027572,1.0,0.0,0.0,0.0,28338148.26054286,87506624,A movie is boring and predictable. It fails to deliver.,Flop,1,1,2,356661892.0384687,10,0.6720722626749679,0.0229320644600561,118.46733111343272
synthetic_flop_6,Bad Movie 6,571857,165845.09834790096,97,4.23870965805059,3.638961440337913,48,2020-01-01,Action,4238,42,4,0.1,0.01,0.0,10,1.7471067002161496,0.1378230586568662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.712422759082362,1.0,0.0,0.0,0.0,165845.09834790096,571857,A movie is lifeless and cheap. It fails to deliver.,Flop,1,1,0,485598527.2126803,10,1.4039928974151772,7.412184616172558,174.67014913621983
synthetic_flop_7,Bad Movie 7,831563,421369.8768617761,90,4.178067846743931,3.3207192444279223,23,2020-01-01,Comedy,4178,41,4,0.1,0.01,0.0,2,0.1614645522788371,0.149114932028631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.710027080094828,1.0,0.0,0.0,0.0,421369.8768617761,831563,This film is horrible and uninspired. It fails to deliver.,Flop,1,1,0,264502468.0346032,10,1.3592003540231792,5.02435515618652,76.37654262184222
synthetic_flop_8,Bad Movie 8,706939,193594.29750765857,86,0.2170458431216892,2.5479028827668144,6,2020-01-01,Action,217,2,0,0.1,0.01,0.0,7,2.8181015228356405,0.1588693550443795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4011734393447246,1.0,0.0,0.0,0.0,193594.29750765857,706939,This plot is bland and horrible. It fails to deliver.,Flop,1,1,0,485598527.2126803,10,0.07528375293650677,0.3070220247032477,15.287417296600886
synthetic_flop_9,Bad Movie 9,100846,21583.401962050622,76,2.5385401576056665,2.561477270772085,47,2020-01-01,Horror,2538,25,2,0.1,0.01,0.0,4,2.10526370731749,0.2356300276482353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0181279178211973,1.0,0.0,0.0,0.0,21583.401962050622,100846,The film is terrible and worst. It fails to deliver.,Flop,1,1,0,146676588.80815342,10,0.8589420472817,25.17244271072394,120.389431726288
synthetic_flop_10,Bad Movie 10,49649,5472.442773790251,63,3.085108447781559,3.292601431768157,32,2020-01-01,Horror,3085,30,3,0.1,0.01,0.0,8,1.5190270149449812,0.2299572916578522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8114346911041233,1.0,0.0,0.0,0.0,5472.442773790251,49649,This movie is poorly and uninspired. It fails to deliver.,Flop,1,1,0,146676588.80815342,10,1.0183825343344677,62.13838038594048,105.36324581658104
synthetic_flop_11,Bad Movie 11,498974,359364.42591963167,94,0.4267500274685775,3.126842239771743,42,2020-01-01,Science Fiction,426,4,0,0.1,0.01,0.0,10,1.1306295268892312,0.2784205987663026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5717239927256483,1.0,0.0,0.0,0.0,359364.42591963167,498974,The plot is worst and cheap. It fails to deliver.,Flop,1,1,0,356661892.0384687,10,0.17828500824057328,0.8552550382756967,131.3273740704132
synthetic_flop_12,Bad Movie 12,748826,112102.33784034706,88,3.7731113184050504,3.641056991177916,10,2020-01-01,Thriller,3773,37,3,0.1,0.01,0.0,4,1.8858293591878383,0.2618108428984749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.367595421405068,1.0,0.0,0.0,0.0,112102.33784034706,748826,A story is confusing and disaster. It fails to deliver.,Flop,1,1,0,127961072.773475,10,1.2166633955215151,5.03870233993618,36.41056991177916
synthetic_flop_13,Bad Movie 13,934762,266827.81538306485,90,2.2017328436251593,3.2838346757857173,39,2020-01-01,Thriller,2201,22,2,0.1,0.01,0.0,2,2.24196746047115,0.2626840683504559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2536343238648937,1.0,0.0,0.0,0.0,266827.81538306485,934762,A story is lifeless and cheap. It fails to deliver.,Flop,1,1,0,127961072.773475,10,0.7435298530875478,2.3553940400071456,128.06955235564297
synthetic_flop_14,Bad Movie 14,911063,119724.71800771618,69,1.6429306948717788,2.821797232580738,14,2020-01-01,Science Fiction,1642,16,1,0.1,0.01,0.0,5,0.0655433964341573,0.2862388421977181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4163701155322081,1.0,0.0,0.0,0.0,119724.71800771618,911063,This film is weak and confusing. It fails to deliver.,Flop,1,1,0,356661892.0384687,10,0.5392992084615336,1.8033118399844783,39.50516125613033
synthetic_flop_15,Bad Movie 15,29489381,12144292.279180368,95,4.565101010331789,2.6928816866877674,40,2020-01-01,Drama,4565,45,4,0.1,0.01,0.0,8,2.662477739243223,0.1236778599857246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4555260988573335,1.0,0.0,0.0,0.0,12144292.279180368,29489381,The film is pointless and cliche. It fails to deliver.,Flop,1,1,1,225615554.30780756,10,1.5001803030995366,0.154804911311356,107.7152674675107
synthetic_flop_16,Bad Movie 16,431374,87934.80004233247,85,0.2799577731082462,3.375893561800097,19,2020-01-01,Comedy,279,2,0,0.1,0.01,0.0,6,1.6713891648520929,0.1149808104746217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7810368378933292,1.0,0.0,0.0,0.0,87934.80004233247,431374,The story is cheap and weak. It fails to deliver.,Flop,1,1,0,264502468.0346032,10,0.10777733193247387,0.6489908365090298,64.14197767420184
synthetic_flop_17,Bad Movie 17,485530,120417.14114660674,72,3.273734498832797,1.2060302920693935,17,2020-01-01,Thriller,3273,32,3,0.1,0.01,0.0,11,0.4883199181083238,0.1179281179026424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4574735265220709,1.0,0.0,0.0,0.0,120417.14114660674,485530,The plot is dull and forgetful. It fails to deliver.,Flop,1,1,0,127961072.773475,10,1.063850349649839,6.742599836946835,20.50251496517969
synthetic_flop_18,Bad Movie 18,24188,9611.332769138562,95,1.873177262913648,3.780811148565008,14,2020-01-01,Comedy,1873,18,1,0.1,0.01,0.0,8,0.4363515523669172,0.1297991652313554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9091156700313687,1.0,0.0,0.0,0.0,9611.332769138562,24188,A story is weak and mess. It fails to deliver.,Flop,1,1,0,264502468.0346032,10,0.6126831788740944,77.44242032882619,52.93135607991012
synthetic_flop_19,Bad Movie 19,709592,435146.9173823325,90,1.6391551182274726,3.209657020448476,11,2020-01-01,Romance,1639,16,1,0.1,0.01,0.0,8,1.960247903340954,0.1536937997034982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2354141084621341,1.0,0.0,0.0,0.0,435146.9173823325,709592,A story is slow and amateur. It fails to deliver.,Flop,1,1,0,49754470.57930996,10,0.5351365354682418,2.3099966152767686,35.30622722493323
synthetic_flop_20,Bad Movie 20,674907,417904.45381331025,90,2.3078719332593125,1.975088668785601,6,2020-01-01,Horror,2307,23,2,0.1,0.01,0.0,10,0.946317655328726,0.1071162943258256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4362502695594432,1.0,0.0,0.0,0.0,417904.45381331025,674907,A story is awful and disaster. It fails to deliver.,Flop,1,1,0,146676588.80815342,10,0.7444315799777937,3.4195406674687217,11.850532012713607
synthetic_flop_21,Bad Movie 21,109578,39763.17160781612,98,1.2033764102531623,3.622621626147106,43,2020-01-01,Horror,1203,12,1,0.1,0.01,0.0,2,2.1269166994951556,0.2233827117110254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.585577781134593,1.0,0.0,0.0,0.0,39763.17160781612,109578,The film is pointless and horrible. It fails to deliver.,Flop,1,1,0,146676588.80815342,10,0.42804292307594866,10.981916171614396,155.77272992432555
synthetic_flop_22,Bad Movie 22,47284996,16746274.949240385,66,3.9643152795853793,1.9061977260402023,49,2020-01-01,Science Fiction,3964,39,3,0.1,0.01,0.0,3,0.2724496753326606,0.1220100297599665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1579949052409626,1.0,0.0,0.0,0.0,16746274.949240385,47284996,This film is worst and confusing. It fails to deliver.,Flop,1,1,1,356661892.0384687,10,1.3169345838756135,0.0838387567926489,93.40368857596992
synthetic_flop_23,Bad Movie 23,42722252,21283316.0384556,90,3.3989853277927837,1.1271145786055587,18,2020-01-01,Action,3398,33,3,0.1,0.01,0.0,12,2.2819823346677657,0.1835860194401191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1057639153006879,1.0,0.0,0.0,0.0,21283316.0384556,42722252,A film is badly and failure. It fails to deliver.,Flop,1,1,1,485598527.2126803,10,1.104675598337835,0.0795600692536709,20.288062414900057
synthetic_flop_24,Bad Movie 24,238247,47751.23690059257,71,1.7023116233995448,3.7835518025123145,33,2020-01-01,Romance,1702,17,1,0.1,0.01,0.0,8,1.494413900187907,0.1652057312006141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.781726105035192,1.0,0.0,0.0,0.0,47751.23690059257,238247,This movie is disaster and mess. It fails to deliver.,Flop,1,1,0,49754470.57930996,10,0.5777134870198635,7.145154496801827,124.85720948290638
synthetic_flop_25,Bad Movie 25,34970,10392.95964677847,76,3.7619650834611233,3.624054107014522,36,2020-01-01,Drama,3761,37,3,0.1,0.01,0.0,11,1.3851963637980749,0.1300809706700642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4754520511170086,1.0,0.0,0.0,0.0,10392.95964677847,34970,A film is waste and dull. It fails to deliver.,Flop,1,1,0,225615554.30780756,10,1.2391995250383367,107.5769254635723,130.4659478525228
synthetic_flop_26,Bad Movie 26,708650,199800.5260085318,92,0.6830720842480584,1.628040220776248,7,2020-01-01,Horror,683,6,0,0.1,0.01,0.0,11,1.2675776267667196,0.2385472846748323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5548140009371076,1.0,0.0,0.0,0.0,199800.5260085318,708650,The film is boring and waste. It fails to deliver.,Flop,1,1,0,146676588.80815342,10,0.22475162527441753,0.96390613737114,11.396281545433736
synthetic_flop_27,Bad Movie 27,65140,42705.76654356484,97,2.5930241410411496,4.270912631337171,28,2020-01-01,Romance,2593,25,2,0.1,0.01,0.0,10,0.0731592000607445,0.1906009007926229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4798442368748361,1.0,0.0,0.0,0.0,42705.76654356484,65140,The story is terrible and pointless. It fails to deliver.,Flop,1,1,0,49754470.57930996,10,0.8568372423123449,39.80694106602932,119.5855536774408
synthetic_flop_28,Bad Movie 28,691504,354318.22507800057,77,2.354153954436952,3.856582712900528,40,2020-01-01,Science Fiction,2354,23,2,0.1,0.01,0.0,6,0.4280726258485335,0.2009337037186619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2826634250294393,1.0,0.0,0.0,0.0,354318.22507800057,691504,This film is cliche and slow. It fails to deliver.,Flop,1,1,0,356661892.0384687,10,0.7927861863310856,3.4043967271873363,154.2633085160211
synthetic_flop_29,Bad Movie 29,460899,116571.62834934935,68,1.931810741646633,3.5105007762858573,46,2020-01-01,Drama,1931,19,1,0.1,0.01,0.0,1,2.307978612668877,0.148727026505541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8207766189659189,1.0,0.0,0.0,0.0,116571.62834934935,460899,The story is bland and bland. It fails to deliver.,Flop,1,1,0,225615554.30780756,10,0.66385322249399,4.1913971209454415,161.48303570914945
synthetic_flop_30,Bad Movie 30,315867,113217.16962554945,63,0.9799949170724334,4.2609346697774875,19,2020-01-01,Romance,979,9,0,0.1,0.01,0.0,6,1.7732792777769255,0.1436148497453326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0917641265315636,1.0,0.0,0.0,0.0,113217.16962554945,315867,A film is waste and garbage. It fails to deliver.,Flop,1,1,0,49754470.57930996,10,0.33178847512173004,3.1025555600060573,80.95775872577227
synthetic_flop_31,Bad Movie 31,97423676,45673566.24005896,91,1.779450843818648,1.6520454001406275,19,2020-01-01,Thriller,1779,17,1,0.1,0.01,0.0,4,2.561010366708529,0.2636546737319628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3877596615907117,1.0,0.0,0.0,0.0,45673566.24005896,97423676,This plot is worst and badly. It fails to deliver.,Flop,1,1,2,127961072.773475,10,0.5876252531455944,0.0182650759741261,31.38886260267192
synthetic_flop_32,Bad Movie 32,280493,215821.87104555397,88,3.8869740962912793,4.4703990711591235,43,2020-01-01,Comedy,3886,38,3,0.1,0.01,0.0,12,0.4472798959371855,0.1720352251002909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1506361040470138,1.0,0.0,0.0,0.0,215821.87104555397,280493,This story is confusing and pointless. It fails to deliver.,Flop,1,1,0,264502468.0346032,10,1.285952228887384,13.85765097985076,192.2271600598423
synthetic_flop_33,Bad Movie 33,314095,197994.5808290254,92,4.215882167149793,3.271186968207993,24,2020-01-01,Science Fiction,4215,42,4,0.1,0.01,0.0,12,1.2096992365300605,0.2183572004071948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6533448295642017,1.0,0.0,0.0,0.0,197994.5808290254,314095,This film is boring and terrible. It fails to deliver.,Flop,1,1,0,356661892.0384687,10,1.3729146501449379,13.422315436889454,78.50848723699184
synthetic_flop_34,Bad Movie 34,98069699,19793985.6570699,71,2.564063301022614,1.754605797589091,20,2020-01-01,Thriller,2564,25,2,0.1,0.01,0.0,8,2.932796528108944,0.110325047384427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3296405430467146,1.0,0.0,0.0,0.0,19793985.6570699,98069699,This movie is dull and slow. It fails to deliver.,Flop,1,1,2,127961072.773475,10,0.8398589903067842,0.0261453163124586,35.09211595178182
synthetic_flop_35,Bad Movie 35,692545,493890.1517195593,67,0.6245214598255053,1.1673486698043287,26,2020-01-01,Drama,624,6,0,0.1,0.01,0.0,1,1.1008599907017855,0.2633457140075597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.483001428124179,1.0,0.0,0.0,0.0,493890.1517195593,692545,The film is dull and forgetful. It fails to deliver.,Flop,1,1,0,225615554.30780756,10,0.22559643794765158,0.9017774438130453,30.351065414912547
synthetic_flop_36,Bad Movie 36,322060,187171.5183842434,95,3.6641293504819226,3.1206476366612876,44,2020-01-01,Romance,3664,36,3,0.1,0.01,0.0,12,1.387668862418415,0.1115567869963852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2420112579525326,1.0,0.0,0.0,0.0,187171.5183842434,322060,This story is awful and confusing. It fails to deliver.,Flop,1,1,0,49754470.57930996,10,1.2158788051445768,11.377163728752166,137.30849601309666
synthetic_flop_37,Bad Movie 37,70742856,29661110.317436703,66,1.2604742542407197,3.3247413838404283,26,2020-01-01,Action,1260,12,1,0.1,0.01,0.0,2,1.809672079928867,0.2280450685549142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8771140685577743,1.0,0.0,0.0,0.0,29661110.317436703,70742856,This movie is forgetful and disaster. It fails to deliver.,Flop,1,1,2,485598527.2126803,10,0.42874227627221595,0.0178176896652394,86.44327597985114
synthetic_flop_38,Bad Movie 38,713235,167129.68228431515,72,0.3846601942370211,2.4949332819558108,27,2020-01-01,Science Fiction,384,3,0,0.1,0.01,0.0,9,1.5696042364027922,0.299163823163265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5054895403747246,1.0,0.0,0.0,0.0,167129.68228431515,713235,A movie is disaster and predictable. It fails to deliver.,Flop,1,1,0,356661892.0384687,10,0.14923805827110634,0.5393176081333938,67.3631986128069
synthetic_flop_39,Bad Movie 39,759833,265809.6268891822,71,2.9253674706325445,2.063447934909148,22,2020-01-01,Comedy,2925,29,2,0.1,0.01,0.0,8,2.027971127145313,0.17148485662132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5335554014431998,1.0,0.0,0.0,0.0,265809.6268891822,759833,This film is dull and awful. It fails to deliver.,Flop,1,1,0,264502468.0346032,10,0.9578602411897634,3.850013714372164,45.395854568001255
synthetic_flop_40,Bad Movie 40,817207,440073.55304082285,68,0.8151236251447671,1.128813991965955,43,2020-01-01,Drama,815,8,0,0.1,0.01,0.0,3,1.2925279491596575,0.1351983734641546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.341241390568186,1.0,0.0,0.0,0.0,440073.55304082285,817207,A plot is weak and uninspired. It fails to deliver.,Flop,1,1,0,225615554.30780756,10,0.3036870875434301,0.9974506155047216,48.539001654536065
synthetic_flop_41,Bad Movie 41,61947,27204.86301898775,87,3.9158889105820505,3.763212624253092,17,2020-01-01,Action,3915,39,3,0.1,0.01,0.0,2,1.025039120610001,0.2400522799828827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4436188683897613,1.0,0.0,0.0,0.0,27204.86301898775,61947,The plot is pointless and awful. It fails to deliver.,Flop,1,1,0,485598527.2126803,10,1.269916673174615,63.213535935268055,63.97461461230257
synthetic_flop_42,Bad Movie 42,714967,540372.9404827034,82,4.6724044555126785,2.602529413933432,46,2020-01-01,Science Fiction,4672,46,4,0.1,0.01,0.0,11,0.7847535139543287,0.1919100586283208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1653736547719151,1.0,0.0,0.0,0.0,540372.9404827034,714967,This film is amateur and dull. It fails to deliver.,Flop,1,1,0,356661892.0384687,10,1.5404413366538037,6.5351330278357995,119.71635304093788
synthetic_flop_43,Bad Movie 43,408330,58736.45750570783,88,0.6707730560601456,3.9009551668026896,15,2020-01-01,Drama,670,6,0,0.1,0.01,0.0,6,2.9574301329080397,0.2313585321951912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8052327417811993,1.0,0.0,0.0,0.0,58736.45750570783,408330,The movie is amateur and lifeless. It fails to deliver.,Flop,1,1,0,225615554.30780756,10,0.22893191681804367,1.6427229350283974,58.514327502040345
synthetic_flop_44,Bad Movie 44,65704635,32096444.46338689,91,2.2968304808260354,1.025247014262829,41,2020-01-01,Comedy,2296,22,2,0.1,0.01,0.0,7,0.9266142826110492,0.1950108448837905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7952083291780523,1.0,0.0,0.0,0.0,32096444.46338689,65704635,The movie is failure and horrible. It fails to deliver.,Flop,1,1,2,264502468.0346032,10,0.7750091442478106,0.0349569019115019,42.035127584775985
synthetic_flop_45,Bad Movie 45,20330126,8815498.853291241,80,4.55302330338351,1.2393894295239969,31,2020-01-01,Romance,4553,45,4,0.1,0.01,0.0,3,1.4997296754823433,0.1510227645817247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1366759187232427,1.0,0.0,0.0,0.0,8815498.853291241,20330126,The story is horrible and forgetful. It fails to deliver.,Flop,1,1,1,49754470.57930996,10,1.487436991015053,0.2239545049245395,38.421072315243904
synthetic_flop_46,Bad Movie 46,977888,645859.7700859462,88,3.5857718924935407,2.0790317584628073,18,2020-01-01,Science Fiction,3585,35,3,0.1,0.01,0.0,5,2.8681374045774795,0.242237507858689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.737514581020351,1.0,0.0,0.0,0.0,645859.7700859462,977888,A movie is forgetful and amateur. It fails to deliver.,Flop,1,1,0,356661892.0384687,10,1.164581567748062,3.66685335385396,37.42257165233053
synthetic_flop_47,Bad Movie 47,235966,184236.30740558123,74,2.928496008671122,3.152603586281458,20,2020-01-01,Romance,2928,29,2,0.1,0.01,0.0,9,1.7452943701657366,0.1555638082510086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5792261436160016,1.0,0.0,0.0,0.0,184236.30740558123,235966,The plot is flop and cheap. It fails to deliver.,Flop,1,1,0,49754470.57930996,10,0.9568288026013366,12.410669370464904,63.05207172562916
synthetic_flop_48,Bad Movie 48,36593458,6057582.893091047,87,0.2443171712875706,2.368309737892792,14,2020-01-01,Science Fiction,244,2,0,0.1,0.01,0.0,10,1.8730043984508775,0.1058355082694123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3003226493746738,1.0,0.0,0.0,0.0,6057582.893091047,36593458,This movie is poorly and predictable. It fails to deliver.,Flop,1,1,1,356661892.0384687,10,0.09173515138627118,0.0066765259322464,33.15633633049909
synthetic_flop_49,Bad Movie 49,920686,539889.5303255707,91,0.532752982721485,2.8061042591806595,5,2020-01-01,Thriller,532,5,0,0.1,0.01,0.0,8,0.1547838042297373,0.2846572101997682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9478160164196006,1.0,0.0,0.0,0.0,539889.5303255707,920686,This plot is cheap and disaster. It fails to deliver.,Flop,1,1,0,127961072.773475,10,0.1751458948164455,0.5786478590110906,14.0305212959033
synthetic_flop_50,Bad Movie 50,231287,80676.2958841768,97,4.602608579424553,4.291979449701644,9,2020-01-01,Horror,4602,46,4,0.1,0.01,0.0,2,1.4314876759290438,0.2553582003484684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7754935672839156,1.0,0.0,0.0,0.0,80676.2958841768,231287,This film is waste and badly. It fails to deliver.,Flop,1,1,0,146676588.80815342,10,1.4818025738273657,19.89998823723146,38.6278150473148
synthetic_flop_51,Bad Movie 51,441163,169593.4280467781,68,2.9312399042825876,1.6450708255650968,44,2020-01-01,Drama,2931,29,2,0.1,0.01,0.0,4,0.1102865995539607,0.2336228991468013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117995664849428,1.0,0.0,0.0,0.0,169593.4280467781,441163,The plot is cheap and slow. It fails to deliver.,Flop,1,1,0,225615554.30780756,10,0.9816819712847763,6.644346657091795,72.38311632486426
synthetic_flop_52,Bad Movie 52,203925,133293.45067722496,93,4.10639978008342,3.0610269585509644,31,2020-01-01,Romance,4106,41,4,0.1,0.01,0.0,12,1.0012656047822963,0.1065330252736597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0749477448298054,1.0,0.0,0.0,0.0,133293.45067722496,203925,The film is predictable and awful. It fails to deliver.,Flop,1,1,0,49754470.57930996,10,1.344979934025026,20.136813927097805,94.89183571507988
synthetic_flop_53,Bad Movie 53,583939,332265.4550285465,74,3.7600444864414695,1.0559750344987957,32,2020-01-01,Action,3760,37,3,0.1,0.01,0.0,8,1.5504153953314552,0.1766583540839781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392060197215186,1.0,0.0,0.0,0.0,332265.4550285465,583939,This film is poorly and worst. It fails to deliver.,Flop,1,1,0,485598527.2126803,10,1.2346133459324409,6.439104917536711,33.79120110396146
synthetic_flop_54,Bad Movie 54,263573,185047.4650966352,86,0.4128188965010255,4.4013490675808296,22,2020-01-01,Horror,412,4,0,0.1,0.01,0.0,6,0.5368881422531251,0.2363435965247404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.903070437171872,1.0,0.0,0.0,0.0,185047.4650966352,263573,The story is cliche and cheap. It fails to deliver.,Flop,1,1,0,146676588.80815342,10,0.15396566895030767,1.5662412178069285,96.82967948677825
synthetic_flop_55,Bad Movie 55,776070,291587.7562649281,60,4.488916510867029,2.179290940209114,46,2020-01-01,Action,4488,44,4,0.1,0.01,0.0,3,0.5524757062774648,0.2507597163563794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3004358333918382,1.0,0.0,0.0,0.0,291587.7562649281,776070,The plot is disaster and forgetful. It fails to deliver.,Flop,1,1,0,485598527.2126803,10,1.4815549532601089,5.784164457931667,100.24738324961923
synthetic_flop_56,Bad Movie 56,900718,182096.19118122343,71,2.0499802048381808,1.3597224512966952,29,2020-01-01,Action,2049,20,2,0.1,0.01,0.0,9,2.2067999185968294,0.1094103729663033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6227360166381335,1.0,0.0,0.0,0.0,182096.19118122343,900718,This film is cliche and flop. It fails to deliver.,Flop,1,1,0,485598527.2126803,10,0.6844840614514542,2.275940088727194,39.43195108760416
synthetic_flop_57,Bad Movie 57,452481,345843.2541040562,93,2.272733026456738,4.254824448452544,34,2020-01-01,Science Fiction,2272,22,2,0.1,0.01,0.0,10,2.781641233210677,0.1502204320256602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4634170711366445,1.0,0.0,0.0,0.0,345843.2541040562,452481,A movie is waste and garbage. It fails to deliver.,Flop,1,1,0,356661892.0384687,10,0.7605399079370213,5.0228253262716835,144.66403124738648
synthetic_flop_58,Bad Movie 58,650557,389797.626610596,95,1.1731310988497154,3.4482751871563653,14,2020-01-01,Romance,1173,11,1,0.1,0.01,0.0,4,1.0233829825670977,0.2973090872131806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4477478242587762,1.0,0.0,0.0,0.0,389797.626610596,650557,A film is waste and boring. It fails to deliver.,Flop,1,1,0,49754470.57930996,10,0.3886693296549147,1.8032718099255185,48.27585262018911
synthetic_flop_59,Bad Movie 59,543906,316671.37206022535,66,0.113506160411983,2.6362969138547534,37,2020-01-01,Horror,113,1,0,0.1,0.01,0.0,6,1.3490512445600549,0.1370874196674196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8756784773928328,1.0,0.0,0.0,0.0,316671.37206022535,543906,The film is slow and predictable. It fails to deliver.,Flop,1,1,0,146676588.80815342,10,0.0731818481235949,0.2086870900706794,97.54298581262589
synthetic_flop_60,Bad Movie 60,413580,138362.5835854263,76,0.8968372814289406,4.22193867526712,50,2020-01-01,Thriller,896,8,0,0.1,0.01,0.0,9,1.3302946007210463,0.2212594462855526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2200529527701105,1.0,0.0,0.0,0.0,138362.5835854263,413580,The film is forgetful and predictable. It fails to deliver.,Flop,1,1,0,127961072.773475,10,0.33601118442868216,2.168473527319843,211.096933763356
